1_9,150000.0,12500.0,11500.0,11500.0,11500.0,11400.0,11600.0,11700.0,11400.0,11700.0,11500.0,11500.0,11500.0,11500.0,11600.0,11600.0,11700.0,11700.0,11600.0,11600.0,11500.0,11700.0,11700.0,11600.0,11500.0,11500.0,11500.0,11500.0,11600.0,11500.0,11500.0,11500.0,11700.0,11500.0,11600.0,11600.0,11400.0,11600.0,11400.0,11500.0,11400.0,11600.0,11600.0,11500.0,11600.0,11600.0,11600.0,11600.0,11700.0,11600.0,11500.0,11700.0,11700.0,11600.0,11500.0,11700.0,11600.0,11700.0,11500.0,11600.0
1_9,35700.0,12700.0,11400.0,11500.0,11600.0,11400.0,11400.0,11700.0,11600.0,11700.0,11500.0,11700.0,11500.0,11400.0,11600.0,11600.0,11600.0,11500.0,11500.0,11700.0,11400.0,11500.0,11600.0,11600.0,11600.0,11500.0,11700.0,11700.0,11500.0,11600.0,11700.0,11400.0,11400.0,11600.0,11800.0,11600.0,11500.0,11500.0,11500.0,11500.0,11500.0,11600.0,11600.0,11500.0,11700.0,11600.0,11500.0,11500.0,11500.0,11600.0,11400.0,11600.0,11400.0,11600.0,11600.0,11400.0,11600.0,11600.0,11500.0,11400.0
1_9,30700.0,12400.0,11400.0,11400.0,11500.0,11800.0,11700.0,11700.0,11700.0,11700.0,11600.0,11500.0,11800.0,11500.0,11800.0,11500.0,11600.0,11700.0,11600.0,11500.0,11700.0,11500.0,11600.0,11600.0,11600.0,11600.0,11700.0,11700.0,11600.0,11400.0,11600.0,11600.0,11500.0,11600.0,11700.0,11600.0,11500.0,11700.0,11700.0,11500.0,11600.0,11500.0,11700.0,11500.0,11600.0,11700.0,11500.0,11500.0,11600.0,11700.0,11700.0,11600.0,11600.0,11700.0,11500.0,11500.0,11700.0,11800.0,11600.0,11700.0
1_9,28200.0,12600.0,11600.0,11600.0,11700.0,11600.0,11700.0,11700.0,11600.0,11700.0,11700.0,11700.0,11500.0,11500.0,11600.0,11500.0,11500.0,11400.0,11500.0,11700.0,11400.0,11500.0,11500.0,11600.0,11500.0,11700.0,11500.0,11500.0,11600.0,11600.0,11400.0,11500.0,11600.0,11400.0,11500.0,11600.0,11500.0,11500.0,11700.0,11500.0,11500.0,11500.0,11500.0,11600.0,11600.0,11600.0,11500.0,11600.0,11600.0,11500.0,11600.0,11600.0,11600.0,11600.0,11500.0,11400.0,11500.0,11500.0,11400.0,11600.0
1_9,28800.0,12500.0,11600.0,11500.0,11700.0,11500.0,11600.0,11500.0,11400.0,11500.0,11600.0,11600.0,11600.0,11500.0,11700.0,11700.0,11500.0,11600.0,11700.0,11500.0,11600.0,11400.0,11600.0,11600.0,11500.0,11500.0,11700.0,11600.0,11500.0,11600.0,11600.0,11700.0,11600.0,11500.0,11700.0,11700.0,11600.0,11400.0,11700.0,11500.0,11600.0,11600.0,11700.0,11400.0,11600.0,11700.0,11600.0,11600.0,11500.0,11500.0,11600.0,11500.0,11600.0,11500.0,11500.0,11600.0,11700.0,11500.0,11500.0,11700.0
1_9,27100.0,12600.0,11600.0,11400.0,11600.0,11700.0,11600.0,11700.0,11500.0,11600.0,11500.0,11700.0,11700.0,11500.0,11600.0,11700.0,11700.0,11700.0,11500.0,11600.0,11600.0,11600.0,11600.0,11700.0,11600.0,11500.0,11500.0,11700.0,11700.0,11500.0,11600.0,11600.0,11700.0,11500.0,11600.0,11600.0,11700.0,11600.0,11600.0,11500.0,11600.0,11600.0,11600.0,11700.0,11500.0,11500.0,11600.0,11700.0,11500.0,11600.0,11700.0,11600.0,11600.0,11500.0,11600.0,11600.0,11600.0,11600.0,11500.0,11500.0
1_9,26300.0,12500.0,11600.0,11500.0,11700.0,11700.0,11700.0,11600.0,11500.0,11500.0,11700.0,11600.0,11500.0,11500.0,11700.0,11500.0,11600.0,11600.0,11600.0,11700.0,11600.0,11500.0,11700.0,11700.0,11600.0,11600.0,11600.0,11600.0,11700.0,11500.0,11600.0,11700.0,11700.0,11700.0,11600.0,11500.0,11600.0,11600.0,11500.0,11500.0,11500.0,11600.0,11700.0,11700.0,11400.0,11500.0,11500.0,11700.0,11600.0,11500.0,11800.0,11600.0,11600.0,11700.0,11500.0,11700.0,11800.0,11600.0,11700.0,11700.0
1_9,27100.0,12400.0,11600.0,11500.0,11700.0,11600.0,11600.0,11600.0,11700.0,11600.0,11700.0,11600.0,11500.0,11500.0,11700.0,11600.0,11600.0,11700.0,11700.0,11600.0,11700.0,11500.0,11600.0,11600.0,11700.0,11700.0,11600.0,11700.0,11600.0,11700.0,11500.0,11700.0,11700.0,11700.0,11600.0,11500.0,11600.0,11600.0,11500.0,11500.0,11600.0,11600.0,11700.0,11600.0,11700.0,11500.0,11700.0,11600.0,11600.0,11500.0,11600.0,11700.0,11700.0,11600.0,11600.0,11700.0,11700.0,11600.0,11500.0,11500.0
1_9,23900.0,12800.0,11500.0,11500.0,11600.0,11700.0,11600.0,11500.0,11600.0,11500.0,11500.0,11600.0,11500.0,11500.0,11500.0,11600.0,11400.0,11600.0,11500.0,11600.0,11600.0,11400.0,11700.0,11400.0,11600.0,11600.0,11700.0,11600.0,11600.0,11600.0,11600.0,11500.0,11700.0,11600.0,11600.0,11700.0,11500.0,11500.0,11500.0,11300.0,11600.0,11500.0,11600.0,11700.0,11600.0,11600.0,11500.0,11700.0,11700.0,11400.0,11500.0,11700.0,11600.0,11500.0,11600.0,11700.0,11600.0,11600.0,11500.0,11700.0
1_9,25000.0,12500.0,11400.0,11500.0,11700.0,11400.0,11600.0,11500.0,11500.0,11500.0,11500.0,11600.0,11400.0,11400.0,11500.0,11500.0,11500.0,11500.0,11700.0,11600.0,11600.0,11600.0,11500.0,11500.0,11500.0,11600.0,11600.0,11500.0,11400.0,11500.0,11500.0,11600.0,11400.0,11600.0,11600.0,11500.0,11400.0,11500.0,11400.0,11400.0,11600.0,11700.0,11600.0,11500.0,11700.0,11700.0,11600.0,11500.0,11600.0,11700.0,11700.0,11700.0,11600.0,11600.0,11600.0,11700.0,11600.0,11400.0,11600.0,11600.0
