cisco_1_site_ifwd_sender,18.0,90.7,80.9,9.61,70.4,73.0,73.1,146.0,39.6,32.1,78.9,82.7,6.69,72.7,73.9,9.73,67.3,15.0,67.3,68.2,124.0,124.0,25.0,62.2,136.0,68.1,68.4,35.6,40.4,6.01,24.6,26.0
cisco_1_site_ifwd_sender,47.5,16.2,71.9,36.3,28.7,143.0,15.9,28.8,35.4,11.1,72.1,72.0,22.1,72.1,143.0,143.0,84.3,165.0,18.9,84.2,43.8,44.6,79.1,79.7,54.2,94.2,33.2,68.5,27.4,37.6,17.9,25.6
cisco_1_site_ifwd_sender,59.1,67.4,22.4,43.8,125.0,13.9,9.9,126.0,68.2,69.7,136.0,28.9,64.8,63.6,25.0,35.9,72.4,72.4,40.6,29.7,67.4,22.5,29.8,135.0,28.8,37.0,29.2,154.0,33.6,45.0,135.0,27.1
cisco_1_site_ifwd_sender,79.2,40.1,17.5,43.5,40.1,31.6,24.9,72.3,81.2,39.5,158.0,31.6,36.3,28.9,156.0,77.7,83.7,39.9,84.2,69.4,33.6,82.4,26.3,82.9,24.3,83.1,50.7,79.8,38.8,82.8,61.2,35.1
cisco_1_site_ifwd_sender,66.6,66.2,11.5,15.9,62.1,78.1,53.1,17.8,66.2,132.0,22.1,133.0,28.3,42.0,41.1,123.0,80.7,55.5,80.7,50.7,75.4,30.0,41.0,150.0,80.6,62.4,17.9,18.1,37.4,146.0,12.6,19.7
cisco_1_site_ifwd_sender,85.3,71.0,84.8,84.7,75.3,27.7,75.2,75.2,22.4,46.7,48.4,65.5,28.1,42.1,75.2,50.4,68.4,27.4,68.2,68.6,48.1,19.7,42.8,128.0,139.0,27.8,27.5,23.6,30.7,118.0,64.1,57.4
cisco_1_site_ifwd_sender,46.9,72.8,79.6,157.0,33.5,15.2,137.0,137.0,21.4,79.5,23.2,26.1,31.7,19.4,67.8,11.4,74.4,148.0,76.1,73.9,26.9,127.0,58.0,18.2,20.9,12.8,31.2,16.2,10.7,127.0,127.0,10.6
cisco_1_site_ifwd_sender,12.5,35.8,31.8,74.1,19.7,46.6,37.4,137.0,40.7,75.1,120.0,72.4,68.8,11.6,137.0,37.6,77.2,21.7,42.3,77.8,45.5,146.0,41.4,141.0,58.0,35.2,156.0,33.0,28.8,16.5,16.2,21.0
cisco_1_site_ifwd_sender,9.46,70.8,70.9,72.2,10.5,68.9,69.1,69.1,36.0,72.2,71.8,40.0,68.6,27.5,137.0,65.1,45.1,68.5,35.6,65.3,131.0,11.0,14.7,131.0,68.7,26.2,71.6,138.0,66.5,8.84,11.0,65.9
cisco_1_site_ifwd_sender,69.3,69.9,27.7,43.3,7.68,57.3,57.4,19.1,18.3,139.0,69.3,38.7,57.0,57.3,114.0,114.0,27.9,15.6,71.0,146.0,19.7,29.5,117.0,59.3,117.0,42.0,43.2,20.5,9.85,117.0,117.0,5.4
cisco_1_site_ifwd_sender,67.0,68.1,15.3,33.9,61.1,10.2,122.0,61.0,40.1,33.7,68.2,136.0,61.3,60.8,61.0,60.8,164.0,54.2,31.6,82.5,32.8,72.6,9.74,72.8,23.1,76.7,23.3,41.4,29.2,29.1,69.9,145.0
cisco_1_site_ifwd_sender,102.0,52.0,45.0,31.6,60.7,60.5,60.9,23.2,80.5,51.0,26.9,31.2,121.0,122.0,60.7,30.3,69.3,44.7,139.0,70.2,107.0,21.4,53.6,9.84,15.4,15.4,139.0,46.7,107.0,33.7,34.5,53.5
cisco_1_site_ifwd_sender,71.0,58.3,71.1,70.9,61.9,12.3,16.2,47.5,44.4,70.8,141.0,23.6,61.8,23.9,123.0,61.4,61.6,84.4,18.6,33.8,45.9,28.6,47.7,143.0,24.5,53.6,45.2,85.2,47.8,143.0,47.8,47.3
cisco_1_site_ifwd_sender,19.6,44.9,68.3,30.8,117.0,16.7,23.5,58.7,66.9,67.0,28.4,67.4,117.0,58.5,117.0,58.8,45.7,137.0,22.8,137.0,11.3,57.6,16.6,58.1,137.0,11.5,19.6,55.5,57.9,115.0,57.8,19.2
cisco_1_site_ifwd_sender,57.5,31.8,94.2,32.9,43.5,10.5,64.6,7.12,71.6,53.4,32.0,62.4,79.5,159.0,79.5,79.4,75.5,75.4,25.2,76.9,21.3,75.1,75.3,75.4,77.3,154.0,38.8,41.7,37.5,16.6,16.8,75.3
cisco_1_site_ifwd_sender,54.9,44.7,146.0,73.1,33.8,65.8,65.6,131.0,16.3,9.71,9.65,29.3,131.0,29.6,65.4,52.9,82.9,166.0,31.8,46.2,9.47,72.2,21.5,67.2,45.4,60.3,61.1,80.9,95.3,72.4,16.1,28.9
cisco_1_site_ifwd_sender,16.7,21.1,77.5,58.4,44.9,67.7,11.3,67.7,76.9,30.2,153.0,85.2,67.8,44.5,67.6,68.0,14.9,66.7,33.2,67.5,124.0,52.6,55.7,124.0,35.8,136.0,32.2,53.3,15.3,8.8,14.3,124.0
cisco_1_site_ifwd_sender,159.0,18.4,82.7,34.1,36.3,72.3,8.59,28.9,54.2,30.9,39.5,39.0,29.6,140.0,37.0,149.0,14.5,57.3,74.1,48.3,15.4,38.6,69.9,69.9,151.0,30.2,41.2,85.3,43.3,138.0,10.2,71.1
cisco_1_site_ifwd_sender,73.0,73.5,72.9,146.0,34.2,39.8,18.4,60.9,48.7,12.9,29.3,72.9,125.0,125.0,8.33,18.8,43.5,39.9,80.2,44.7,33.7,67.3,40.6,134.0,17.8,77.4,80.2,44.8,67.3,51.7,67.3,67.1
cisco_1_site_ifwd_sender,27.1,23.2,65.7,38.7,43.7,71.5,40.2,92.2,33.2,22.1,166.0,83.6,34.7,45.8,28.4,142.0,136.0,11.3,68.1,34.4,8.48,10.0,33.2,34.8,68.1,68.3,44.9,68.3,8.95,122.0,121.0,122.0
cisco_1_site_ifwd_receiver,18.0,90.5,80.7,9.58,70.3,72.8,72.8,145.0,39.6,32.1,78.8,82.6,6.67,72.5,73.8,9.71,67.2,14.9,67.2,68.0,124.0,124.0,24.9,62.0,136.0,68.0,68.1,35.5,40.3,5.98,24.5,25.9
cisco_1_site_ifwd_receiver,47.4,16.1,71.8,36.3,28.6,143.0,15.9,28.7,35.3,11.1,71.9,71.9,22.0,71.9,143.0,143.0,84.2,165.0,18.9,84.0,43.7,44.5,78.9,79.6,54.1,93.9,33.1,68.3,27.3,37.5,17.9,25.6
cisco_1_site_ifwd_receiver,59.0,67.2,22.4,43.7,125.0,13.9,9.86,126.0,68.1,69.5,136.0,28.8,64.5,63.3,25.0,35.8,72.3,72.3,40.5,29.6,67.3,22.4,29.7,134.0,28.7,36.9,29.2,154.0,33.5,44.9,134.0,27.0
cisco_1_site_ifwd_receiver,79.0,40.0,17.4,43.4,40.0,31.5,24.9,72.2,81.1,39.4,158.0,31.6,36.2,28.9,155.0,77.6,83.5,39.8,83.9,69.2,33.6,82.3,26.3,82.6,24.3,83.0,50.6,79.6,38.7,82.6,61.2,35.0
