cisco_1_site_netviews_sender,74.8,71.2,66.7,71.9,18.6,66.1,66.1,26.6,12.1,144.0,71.2,15.9,14.7,40.8,66.1,132.0,55.3,44.4,7.17,24.1,53.6,98.5,37.2,106.0,22.6,56.3,112.0,113.0,106.0,21.3,53.1,53.0
cisco_1_site_netviews_sender,80.5,90.2,93.8,14.8,18.5,12.1,92.2,82.7,88.6,8.31,90.6,83.8,84.6,90.3,14.7,13.3,38.8,73.5,8.51,185.0,87.3,92.1,8.6,56.0,93.4,26.8,14.5,93.7,77.1,79.6,8.47,14.2
cisco_1_site_netviews_sender,84.4,84.0,43.9,92.3,8.2,88.4,81.8,8.38,64.3,84.2,90.6,12.3,8.49,88.9,35.6,83.9,8.8,95.8,8.75,93.0,83.3,70.9,8.32,73.2,89.6,65.2,87.2,8.46,77.4,36.2,64.8,87.7
cisco_1_site_netviews_sender,84.4,78.5,87.4,34.4,76.9,85.8,86.4,41.9,8.74,64.6,8.25,62.8,78.8,8.32,88.4,64.5,91.8,71.8,76.6,92.6,8.08,8.1,8.41,77.4,65.0,74.7,89.8,58.2,77.1,58.6,78.7,22.2
cisco_1_site_netviews_sender,102.0,102.0,13.8,102.0,9.7,83.1,13.6,102.0,14.1,9.93,102.0,13.7,101.0,76.0,100.0,13.5,8.54,76.3,90.7,72.9,12.1,55.1,74.6,30.5,87.9,51.5,90.2,91.3,90.6,55.0,12.7,58.7
cisco_1_site_netviews_sender,69.4,82.1,81.9,66.5,86.6,79.4,8.2,88.4,94.8,91.8,8.31,89.8,7.91,87.4,8.12,8.06,84.6,14.5,92.4,85.2,8.71,93.1,8.45,92.0,25.2,84.6,8.6,91.2,89.8,86.4,85.0,8.79
cisco_1_site_netviews_sender,75.1,95.3,83.3,96.8,86.9,75.8,80.1,74.6,53.6,79.6,61.5,8.32,8.02,64.4,8.29,7.97,108.0,10.1,14.7,10.2,108.0,124.0,9.94,107.0,109.0,109.0,10.1,110.0,97.6,9.79,9.99,11.5
cisco_1_site_netviews_sender,52.0,82.3,53.2,12.6,8.41,83.4,30.0,90.1,89.5,73.1,74.6,8.66,41.8,86.9,82.4,90.7,98.3,99.3,102.0,101.0,97.8,14.6,89.9,13.0,13.9,13.4,89.2,102.0,8.93,98.1,9.01,8.88
cisco_1_site_netviews_sender,98.0,13.7,13.5,13.6,99.0,99.0,102.0,88.5,9.48,99.2,99.4,99.6,9.26,96.4,9.28,9.18,103.0,109.0,38.8,107.0,100.0,9.67,105.0,13.9,14.0,104.0,103.0,13.9,14.0,103.0,9.42,11.3
cisco_1_site_netviews_sender,77.0,27.7,64.7,85.7,77.2,80.2,78.7,73.1,85.4,86.0,15.6,19.8,7.91,30.7,81.8,67.3,63.1,71.5,88.3,56.6,88.8,34.8,81.5,33.5,87.8,8.34,82.9,88.9,12.0,60.3,11.4,88.3
cisco_1_site_netviews_sender,26.8,81.6,12.5,92.3,48.5,91.1,14.6,90.7,84.0,89.3,86.2,13.8,89.7,8.44,81.0,49.4,89.5,88.9,32.8,89.2,89.5,75.4,15.3,70.7,89.1,35.1,86.0,91.1,80.5,8.15,8.39,8.58
cisco_1_site_netviews_sender,14.1,94.3,95.0,96.5,76.0,66.7,17.7,89.6,55.2,73.1,8.8,93.8,9.32,63.7,25.8,79.7,84.5,86.4,84.0,7.9,83.2,70.7,64.7,32.8,63.1,62.9,15.5,62.2,77.1,7.53,72.9,82.7
cisco_1_site_netviews_sender,87.6,64.2,60.7,52.1,89.0,46.3,88.2,12.0,87.4,87.4,22.6,89.4,20.4,69.1,74.3,8.13,28.5,68.8,86.7,52.5,20.1,19.0,67.9,86.7,84.2,69.9,87.3,41.3,86.7,80.4,69.7,8.23
cisco_1_site_netviews_sender,8.84,94.7,95.2,77.6,8.96,8.78,105.0,94.0,8.77,83.7,94.0,8.84,94.6,8.88,85.3,82.9,70.6,77.6,81.7,90.1,86.5,86.5,86.2,26.1,91.0,28.0,78.1,91.6,34.6,8.0,8.03,14.0
cisco_1_site_netviews_sender,58.4,80.9,91.1,70.9,20.2,82.4,76.2,90.1,8.22,36.3,38.1,90.4,38.0,77.9,10.3,89.6,75.5,88.0,42.2,89.2,91.3,8.02,87.7,8.01,48.7,87.2,65.8,70.3,68.6,86.7,33.5,8.06
